cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['2.6048', '1.4299', '0.4677'] Accuracy Train: ['9.0%', '8.33%', '9.33%']%
Epoch:  0 Batch:  11 Loss: ['1.6215', '0.8782', '0.3872'] Accuracy Train: ['30.8%', '25.9%', '18.6%']%
Epoch:  0 Batch:  21 Loss: ['1.5201', '0.8365', '0.3719'] Accuracy Train: ['37.3%', '31.0%', '23.3%']%
Epoch:  0 Batch:  31 Loss: ['1.4115', '0.7589', '0.3396'] Accuracy Train: ['41.6%', '35.0%', '26.4%']%
Epoch:  0 Batch:  41 Loss: ['1.2780', '0.6771', '0.3067'] Accuracy Train: ['44.1%', '38.1%', '29.0%']%
Epoch:  0 Batch:  51 Loss: ['1.2086', '0.6346', '0.2926'] Accuracy Train: ['46.3%', '40.8%', '31.7%']%
Epoch:  0 Batch:  61 Loss: ['1.2115', '0.6196', '0.2742'] Accuracy Train: ['48.1%', '43.0%', '34.0%']%
Epoch:  0 Batch:  71 Loss: ['1.0566', '0.5565', '0.2597'] Accuracy Train: ['49.8%', '45.2%', '36.2%']%
Epoch:  0 Batch:  81 Loss: ['1.0527', '0.5329', '0.2442'] Accuracy Train: ['51.4%', '47.1%', '38.4%']%

Tests: 10000 | Loss: ['1.05', '1.08', '1.32'] | Accuracy Test: ['64.06%', '61.77%', '53.24%'] | Times: [['7.51ms', '11.89ms'], ['9.22ms', '5.98ms'], ['8.86ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.58']

Epoch:  1 Batch:   1 Loss: ['1.0068', '0.5136', '0.2505'] Accuracy Train: ['63.7%', '62.2%', '53.7%']%
Epoch:  1 Batch:  11 Loss: ['1.0428', '0.5170', '0.2502'] Accuracy Train: ['65.4%', '63.2%', '53.1%']%
Epoch:  1 Batch:  21 Loss: ['0.8761', '0.4383', '0.2121'] Accuracy Train: ['66.0%', '64.2%', '54.9%']%
Epoch:  1 Batch:  31 Loss: ['0.9055', '0.4416', '0.2300'] Accuracy Train: ['66.6%', '65.2%', '56.4%']%
Epoch:  1 Batch:  41 Loss: ['0.9238', '0.4343', '0.2039'] Accuracy Train: ['67.2%', '66.1%', '57.7%']%
Epoch:  1 Batch:  51 Loss: ['0.8984', '0.4458', '0.2186'] Accuracy Train: ['67.5%', '66.7%', '58.6%']%
Epoch:  1 Batch:  61 Loss: ['0.9136', '0.4044', '0.2009'] Accuracy Train: ['67.8%', '67.4%', '59.5%']%
Epoch:  1 Batch:  71 Loss: ['0.9054', '0.4268', '0.2016'] Accuracy Train: ['68.0%', '67.9%', '60.1%']%
Epoch:  1 Batch:  81 Loss: ['0.8541', '0.3915', '0.1875'] Accuracy Train: ['68.3%', '68.5%', '61.0%']%

Tests: 10000 | Loss: ['0.86', '0.78', '0.97'] | Accuracy Test: ['69.90%', '73.08%', '66.26%'] | Times: [['7.80ms', '11.86ms'], ['9.00ms', '6.12ms'], ['8.93ms', '5.70ms']] | CNFs: ['0.68', '0.72', '0.66']

Epoch:  2 Batch:   1 Loss: ['0.7640', '0.3498', '0.1911'] Accuracy Train: ['73.3%', '76.8%', '66.8%']%
Epoch:  2 Batch:  11 Loss: ['0.7451', '0.3192', '0.1612'] Accuracy Train: ['74.0%', '75.7%', '68.4%']%
Epoch:  2 Batch:  21 Loss: ['0.8642', '0.3911', '0.1839'] Accuracy Train: ['73.4%', '75.6%', '68.5%']%
Epoch:  2 Batch:  31 Loss: ['0.7415', '0.3498', '0.1753'] Accuracy Train: ['73.7%', '75.7%', '68.9%']%
Epoch:  2 Batch:  41 Loss: ['0.6950', '0.2928', '0.1639'] Accuracy Train: ['73.9%', '75.9%', '69.2%']%
Epoch:  2 Batch:  51 Loss: ['0.7212', '0.3152', '0.1674'] Accuracy Train: ['73.9%', '76.3%', '69.7%']%
Epoch:  2 Batch:  61 Loss: ['0.7293', '0.3461', '0.1674'] Accuracy Train: ['74.3%', '76.5%', '70.0%']%
Epoch:  2 Batch:  71 Loss: ['0.7871', '0.3648', '0.1663'] Accuracy Train: ['74.3%', '76.5%', '70.3%']%
Epoch:  2 Batch:  81 Loss: ['0.6658', '0.3015', '0.1538'] Accuracy Train: ['74.5%', '76.7%', '70.6%']%

Tests: 10000 | Loss: ['0.78', '0.72', '0.83'] | Accuracy Test: ['73.40%', '75.59%', '71.71%'] | Times: [['7.22ms', '11.08ms'], ['8.44ms', '5.54ms'], ['8.24ms', '5.14ms']] | CNFs: ['0.72', '0.77', '0.71']

Epoch:  3 Batch:   1 Loss: ['0.6576', '0.2992', '0.1509'] Accuracy Train: ['78.5%', '79.0%', '75.0%']%
Epoch:  3 Batch:  11 Loss: ['0.6271', '0.2712', '0.1403'] Accuracy Train: ['77.2%', '79.8%', '74.3%']%
Epoch:  3 Batch:  21 Loss: ['0.6388', '0.2533', '0.1372'] Accuracy Train: ['77.7%', '80.7%', '75.1%']%
Epoch:  3 Batch:  31 Loss: ['0.6698', '0.2962', '0.1471'] Accuracy Train: ['77.8%', '80.9%', '75.2%']%
Epoch:  3 Batch:  41 Loss: ['0.6160', '0.2594', '0.1303'] Accuracy Train: ['78.0%', '81.0%', '75.5%']%
Epoch:  3 Batch:  51 Loss: ['0.6612', '0.2832', '0.1558'] Accuracy Train: ['78.0%', '81.1%', '75.5%']%
Epoch:  3 Batch:  61 Loss: ['0.5466', '0.2327', '0.1277'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  71 Loss: ['0.6380', '0.2649', '0.1317'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  81 Loss: ['0.6313', '0.2588', '0.1283'] Accuracy Train: ['78.4%', '81.3%', '75.9%']%

Tests: 10000 | Loss: ['0.70', '0.60', '0.70'] | Accuracy Test: ['75.92%', '79.64%', '76.11%'] | Times: [['6.95ms', '10.90ms'], ['8.47ms', '5.55ms'], ['8.19ms', '5.07ms']] | CNFs: ['0.75', '0.80', '0.77']

Epoch:  4 Batch:   1 Loss: ['0.5795', '0.2511', '0.1248'] Accuracy Train: ['79.8%', '81.5%', '78.5%']%
Epoch:  4 Batch:  11 Loss: ['0.5062', '0.2156', '0.1249'] Accuracy Train: ['82.6%', '84.9%', '79.6%']%
Epoch:  4 Batch:  21 Loss: ['0.5737', '0.2502', '0.1359'] Accuracy Train: ['82.4%', '84.9%', '79.2%']%
Epoch:  4 Batch:  31 Loss: ['0.5229', '0.2021', '0.1163'] Accuracy Train: ['82.1%', '84.9%', '79.3%']%
Epoch:  4 Batch:  41 Loss: ['0.5963', '0.2348', '0.1229'] Accuracy Train: ['81.7%', '84.7%', '79.3%']%
Epoch:  4 Batch:  51 Loss: ['0.5725', '0.2585', '0.1241'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  61 Loss: ['0.6213', '0.2613', '0.1292'] Accuracy Train: ['81.6%', '84.5%', '79.5%']%
Epoch:  4 Batch:  71 Loss: ['0.5426', '0.2231', '0.1198'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  81 Loss: ['0.5095', '0.2107', '0.1077'] Accuracy Train: ['81.6%', '84.7%', '79.6%']%

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.37%'] | Times: [['7.08ms', '10.96ms'], ['8.39ms', '5.49ms'], ['8.34ms', '5.23ms']] | CNFs: ['0.77', '0.83', '0.81']


Duration: 127 seconds

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.59%'] | Times: [['6.89ms', '10.88ms'], ['8.35ms', '5.50ms'], ['8.25ms', '5.05ms']] | CNFs: ['0.77', '0.83', '0.81']

Correct: 3 - [[0.30146875977516174, 3], [0.7215815186500549, 3], [0.4469303488731384, 3]]
Correct: 2 - [[0.37883052229881287, 2], [0.8852278590202332, 2], [0.4088379144668579, 2]]
Correct: 7 - [[0.6826831102371216, 7], [0.8619228601455688, 7], [0.2705736458301544, 7]]
Correct: 6 - [[0.36449551582336426, 4], [0.4950791895389557, 2], [0.2026054859161377, 1]]
Correct: 3 - [[0.2764171063899994, 3], [0.4145730435848236, 3], [0.6575706601142883, 4]]
Correct: 2 - [[0.5425132513046265, 2], [0.7348586320877075, 2], [0.5703495144844055, 9]]
Correct: 5 - [[0.4126584231853485, 9], [0.3117704391479492, 2], [0.43255195021629333, 6]]
Correct: 9 - [[0.4445526897907257, 9], [0.9175689220428467, 9], [0.9447591304779053, 9]]
Correct: 0 - [[0.42725715041160583, 3], [0.6408010125160217, 3], [0.3590870201587677, 3]]
Correct: 5 - [[0.3814745247364044, 5], [0.22549323737621307, 3], [0.4438095688819885, 3]]
Correct: 9 - [[0.36314377188682556, 9], [0.6201131939888, 9], [0.6010491251945496, 9]]
Correct: 9 - [[0.23450885713100433, 9], [0.39940503239631653, 9], [0.316051721572876, 1]]
Correct: 8 - [[0.46026450395584106, 9], [0.26947149634361267, 8], [0.4252583980560303, 8]]
Correct: 7 - [[0.3948829770088196, 7], [0.4031965136528015, 4], [0.5688478946685791, 4]]
Correct: 7 - [[0.33045098185539246, 7], [0.8186208605766296, 4], [0.4281374216079712, 4]]
Correct: 4 - [[0.8387865424156189, 4], [0.9847930669784546, 4], [0.9090961813926697, 4]]
Correct: 8 - [[0.2902531027793884, 9], [0.38961195945739746, 9], [0.5612339377403259, 9]]
Correct: 6 - [[0.49872544407844543, 7], [0.4581761956214905, 4], [0.4319690763950348, 4]]
Correct: 5 - [[0.2929699420928955, 3], [0.4617786407470703, 4], [0.3749958276748657, 4]]
Correct: 2 - [[0.743927001953125, 2], [0.9575956463813782, 2], [0.6104910969734192, 2]]
Correct: 3 - [[0.764859676361084, 3], [0.9491044878959656, 3], [0.6007548570632935, 3]]
Correct: 1 - [[0.2310369461774826, 9], [0.696277379989624, 1], [0.8446995615959167, 1]]
Correct: 0 - [[0.43179479241371155, 0], [0.9176673889160156, 0], [0.6589590907096863, 0]]
Correct: 4 - [[0.35363224148750305, 4], [0.7649385333061218, 4], [0.41410696506500244, 4]]
Correct: 1 - [[0.2607073187828064, 9], [0.7057257890701294, 1], [0.20717094838619232, 6]]
Correct: 8 - [[0.27301114797592163, 3], [0.5390166640281677, 4], [0.2016248255968094, 0]]
Correct: 8 - [[0.2727239727973938, 7], [0.3757205009460449, 8], [0.25975093245506287, 8]]
Correct: 4 - [[0.2567962408065796, 6], [0.36999252438545227, 4], [0.37271779775619507, 6]]
Correct: 9 - [[0.5250710248947144, 9], [0.7900447249412537, 9], [0.6043331623077393, 9]]
Correct: 4 - [[0.2483883500099182, 3], [0.5386170744895935, 4], [0.34419652819633484, 0]]
Correct: 4 - [[0.3874778151512146, 4], [0.9153255224227905, 4], [0.7023594975471497, 4]]
Correct: 3 - [[0.24009257555007935, 4], [0.4014783501625061, 0], [0.23737214505672455, 2]]
Correct: 3 - [[0.7212276458740234, 3], [0.8629708886146545, 3], [0.592000424861908, 3]]
Correct: 9 - [[0.3916417062282562, 2], [0.4655662477016449, 2], [0.19709642231464386, 5]]
Correct: 2 - [[0.21743300557136536, 2], [0.868217945098877, 2], [0.2983776926994324, 2]]
Correct: 0 - [[0.5474012494087219, 0], [0.7179079055786133, 0], [0.6247068643569946, 0]]
Correct: 1 - [[0.46117159724235535, 1], [0.8912724256515503, 1], [0.8627209067344666, 1]]
Correct: 1 - [[0.26607266068458557, 7], [0.256608247756958, 2], [0.2908070981502533, 1]]
Correct: 8 - [[0.33169570565223694, 9], [0.5823412537574768, 2], [0.22396937012672424, 3]]
Correct: 4 - [[0.3350489139556885, 3], [0.8428158164024353, 4], [0.6713111400604248, 4]]
Correct: 4 - [[0.5908374190330505, 2], [0.7209386825561523, 2], [0.32271671295166016, 4]]
Correct: 8 - [[0.24241888523101807, 9], [0.26690474152565, 1], [0.6852344870567322, 1]]
Correct: 3 - [[0.22478052973747253, 1], [0.2843214273452759, 3], [0.2842630445957184, 3]]
Correct: 2 - [[0.5106121897697449, 2], [0.4159858226776123, 2], [0.5088486075401306, 1]]
Correct: 9 - [[0.28644928336143494, 9], [0.719871997833252, 3], [0.42321622371673584, 3]]
Correct: 5 - [[0.3604535758495331, 7], [0.37143465876579285, 9], [0.3050280213356018, 1]]
Correct: 7 - [[0.49777543544769287, 7], [0.6655540466308594, 7], [0.2750229835510254, 3]]
Correct: 6 - [[0.757443904876709, 6], [0.8859760165214539, 6], [0.735834002494812, 6]]
Correct: 2 - [[0.4357762038707733, 9], [0.21647211909294128, 3], [0.2967216968536377, 1]]
Correct: 5 - [[0.4426459074020386, 5], [0.3649214804172516, 5], [0.27352800965309143, 5]]
Correct: 4 - [[0.2179260402917862, 6], [0.5283610820770264, 6], [0.6378698348999023, 6]]
Correct: 7 - [[0.8725976943969727, 7], [0.9272409677505493, 7], [0.4043848514556885, 1]]
Correct: 3 - [[0.41602346301078796, 3], [0.7523562908172607, 3], [0.5925114154815674, 3]]
Correct: 3 - [[0.30582118034362793, 7], [0.7399089932441711, 3], [0.334218829870224, 7]]
Correct: 9 - [[0.4435385763645172, 3], [0.4769147038459778, 0], [0.33064377307891846, 0]]
Correct: 0 - [[0.6991563439369202, 9], [0.626576840877533, 9], [0.24335408210754395, 9]]
Correct: 1 - [[0.42494961619377136, 9], [0.7434381246566772, 9], [0.7154139280319214, 9]]
Correct: 5 - [[0.6375135779380798, 5], [0.6844277381896973, 5], [0.3428046703338623, 5]]
Correct: 9 - [[0.25614792108535767, 9], [0.44025859236717224, 3], [0.28777894377708435, 1]]
Correct: 3 - [[0.44494885206222534, 3], [0.4064122438430786, 5], [0.23801366984844208, 5]]
Correct: 7 - [[0.5235466361045837, 7], [0.41862818598747253, 7], [0.2050546407699585, 9]]
Correct: 6 - [[0.2967282831668854, 6], [0.6767414212226868, 6], [0.6938555240631104, 6]]
Correct: 0 - [[0.46638792753219604, 0], [0.2826530635356903, 0], [0.49446502327919006, 4]]
Correct: 4 - [[0.17685873806476593, 3], [0.6270110011100769, 4], [0.19097456336021423, 8]]
Correct: 2 - [[0.39603230357170105, 3], [0.4823504090309143, 3], [0.19366776943206787, 6]]
Correct: 2 - [[0.4141156077384949, 2], [0.9606529474258423, 2], [0.44150424003601074, 2]]
Correct: 5 - [[0.5523515343666077, 5], [0.7321963310241699, 5], [0.7601386308670044, 5]]
Correct: 6 - [[0.37562885880470276, 3], [0.736948549747467, 3], [0.33092278242111206, 9]]
Correct: 3 - [[0.2428758144378662, 3], [0.6510125398635864, 3], [0.5872625112533569, 3]]
Correct: 8 - [[0.3872387409210205, 3], [0.3104760944843292, 3], [0.3841964602470398, 1]]
Correct: 9 - [[0.36343973875045776, 3], [0.6507608890533447, 9], [0.19954507052898407, 3]]
Correct: 5 - [[0.5535305142402649, 3], [0.448484867811203, 6], [0.56345534324646, 6]]
Correct: 6 - [[0.2136114537715912, 6], [0.5966719388961792, 6], [0.7625333666801453, 6]]
Correct: 1 - [[0.29486867785453796, 0], [0.6677947044372559, 1], [0.7803765535354614, 1]]
Correct: 4 - [[0.2912200689315796, 0], [0.6550768613815308, 4], [0.4086723029613495, 4]]
Correct: 5 - [[0.28920355439186096, 3], [0.4182182252407074, 4], [0.49919450283050537, 3]]
Correct: 4 - [[0.36432403326034546, 7], [0.7688300013542175, 4], [0.3324551284313202, 4]]
Correct: 6 - [[0.4644407033920288, 9], [0.7823306322097778, 6], [0.8515985608100891, 6]]
Correct: 7 - [[0.8555428385734558, 7], [0.8616580963134766, 7], [0.6883020401000977, 7]]
Correct: 2 - [[0.3432648181915283, 7], [0.8061287999153137, 2], [0.2013569325208664, 1]]
Correct: 1 - [[0.28722599148750305, 4], [0.37932753562927246, 2], [0.43825504183769226, 1]]
Correct: 0 - [[0.4096566140651703, 9], [0.6192306876182556, 2], [0.2755923569202423, 9]]
Correct: 2 - [[0.3316827416419983, 3], [0.5623539686203003, 2], [0.22663423418998718, 2]]
Correct: 0 - [[0.7212185263633728, 0], [0.656960666179657, 0], [0.47338995337486267, 0]]
Correct: 4 - [[0.7017537951469421, 4], [0.9799962043762207, 4], [0.5299374461174011, 4]]
Correct: 9 - [[0.37454232573509216, 9], [0.4485984444618225, 9], [0.33265677094459534, 9]]
Correct: 8 - [[0.3290348947048187, 9], [0.38781222701072693, 2], [0.5129679441452026, 9]]
Correct: 8 - [[0.2682135999202728, 2], [0.5550259351730347, 2], [0.2309742271900177, 1]]
Correct: 9 - [[0.7132980823516846, 9], [0.9798715710639954, 9], [0.7347090840339661, 9]]
Correct: 1 - [[0.4504389762878418, 9], [0.5879038572311401, 9], [0.6988650560379028, 1]]
Correct: 1 - [[0.4817383289337158, 1], [0.517801821231842, 1], [0.7781299948692322, 1]]
Correct: 5 - [[0.3535752296447754, 3], [0.26223933696746826, 2], [0.2918776571750641, 2]]
Correct: 0 - [[0.27743783593177795, 0], [0.7700840830802917, 0], [0.4218449592590332, 0]]
Correct: 0 - [[0.6934724450111389, 0], [0.8784381151199341, 0], [0.41683682799339294, 0]]
Correct: 8 - [[0.47934690117836, 6], [0.40075546503067017, 9], [0.37690863013267517, 6]]
Correct: 7 - [[0.7159959673881531, 7], [0.4165533483028412, 4], [0.4952942132949829, 4]]
Correct: 1 - [[0.216310054063797, 4], [0.38395529985427856, 3], [0.8623684644699097, 6]]
Correct: 7 - [[0.8595660328865051, 7], [0.721622884273529, 7], [0.5248659253120422, 7]]
Correct: 4 - [[0.7157483100891113, 7], [0.4097955822944641, 7], [0.2468727082014084, 2]]
Correct: 5 - [[0.5745989084243774, 9], [0.260926216840744, 3], [0.2839246094226837, 7]]
Correct: 4 - [[0.605385959148407, 4], [0.8189537525177002, 4], [0.5521492958068848, 4]]
Correct: 3 - [[0.2685033679008484, 3], [0.4580879807472229, 2], [0.5627374053001404, 7]]
Correct: 3 - [[0.275428831577301, 3], [0.34364503622055054, 4], [0.4735969603061676, 3]]
Correct: 2 - [[0.2847915589809418, 6], [0.5450202226638794, 2], [0.24790261685848236, 0]]
Correct: 0 - [[0.30340033769607544, 9], [0.33033907413482666, 9], [0.3978421688079834, 9]]
Correct: 6 - [[0.40049493312835693, 4], [0.6796550154685974, 6], [0.24425989389419556, 3]]
Correct: 6 - [[0.22963392734527588, 9], [0.4438204765319824, 6], [0.5683096647262573, 1]]
Correct: 0 - [[0.4383847117424011, 4], [0.7719865441322327, 4], [0.7866631746292114, 4]]
Correct: 1 - [[0.43373480439186096, 1], [0.7104362845420837, 1], [0.7237083911895752, 1]]
Correct: 3 - [[0.6172876954078674, 3], [0.7984616756439209, 3], [0.32658687233924866, 9]]
Correct: 9 - [[0.6635915040969849, 9], [0.8601155281066895, 9], [0.421517938375473, 9]]
Correct: 8 - [[0.35636866092681885, 0], [0.2942519187927246, 4], [0.23159471154212952, 4]]
Correct: 3 - [[0.6604086756706238, 3], [0.7854948043823242, 3], [0.4192095100879669, 3]]
Correct: 7 - [[0.9329262375831604, 7], [0.8974562287330627, 7], [0.9766412377357483, 7]]
Correct: 8 - [[0.2866555154323578, 9], [0.33029547333717346, 4], [0.2352781742811203, 9]]
Correct: 9 - [[0.2171594649553299, 9], [0.27719902992248535, 8], [0.17465832829475403, 1]]
Correct: 4 - [[0.5305356979370117, 7], [0.8525170087814331, 4], [0.673373281955719, 4]]
Correct: 8 - [[0.26998209953308105, 9], [0.41942349076271057, 2], [0.3682871162891388, 9]]
Correct: 9 - [[0.8992764353752136, 9], [0.7682955265045166, 9], [0.4322510063648224, 1]]
Correct: 0 - [[0.3005967140197754, 9], [0.3670715093612671, 4], [0.21805842220783234, 6]]
Correct: 9 - [[0.41116657853126526, 3], [0.33171960711479187, 3], [0.45030251145362854, 1]]
Correct: 7 - [[0.5106975436210632, 7], [0.9535964727401733, 7], [0.6217661499977112, 7]]
Correct: 1 - [[0.3366493284702301, 4], [0.3483964800834656, 0], [0.4556170701980591, 1]]
Correct: 6 - [[0.3352367579936981, 9], [0.41236016154289246, 6], [0.6402470469474792, 6]]
Correct: 2 - [[0.5849568843841553, 7], [0.3060530126094818, 2], [0.255653977394104, 7]]
Correct: 9 - [[0.2791499197483063, 3], [0.671383798122406, 9], [0.871415376663208, 9]]
Correct: 5 - [[0.2510792315006256, 3], [0.31300821900367737, 2], [0.3141530156135559, 5]]
Correct: 6 - [[0.3313727378845215, 2], [0.6136806011199951, 4], [0.2719506323337555, 4]]
Correct: 9 - [[0.29316404461860657, 7], [0.4070214033126831, 9], [0.3040136992931366, 4]]
Correct: 3 - [[0.33515897393226624, 2], [0.607753336429596, 2], [0.45916131138801575, 4]]
Correct: 9 - [[0.7405180931091309, 9], [0.4512214660644531, 9], [0.3169558346271515, 2]]
Correct: 8 - [[0.3516424000263214, 9], [0.351458340883255, 6], [0.2375534176826477, 6]]
Correct: 7 - [[0.3207150101661682, 2], [0.5273745656013489, 2], [0.5736070275306702, 7]]
Correct: 7 - [[0.4766286015510559, 9], [0.3293386697769165, 4], [0.33304163813591003, 7]]
Correct: 1 - [[0.3052690029144287, 2], [0.5338216423988342, 9], [0.36929699778556824, 1]]
Correct: 6 - [[0.3241150975227356, 2], [0.42793378233909607, 3], [0.26630812883377075, 7]]
Correct: 5 - [[0.6495463848114014, 2], [0.7532263994216919, 2], [0.8169285655021667, 2]]
Correct: 3 - [[0.5511592030525208, 3], [0.7518108487129211, 4], [0.42944931983947754, 3]]
Correct: 1 - [[0.545832097530365, 9], [0.6268574595451355, 9], [0.4084405303001404, 9]]
Correct: 3 - [[0.6615212559700012, 3], [0.5256081819534302, 3], [0.40327900648117065, 3]]
Correct: 1 - [[0.39862605929374695, 3], [0.48175349831581116, 3], [0.3837874233722687, 3]]
Correct: 2 - [[0.3627956807613373, 4], [0.5088657140731812, 4], [0.3043632507324219, 7]]
Correct: 7 - [[0.20082299411296844, 0], [0.5932433009147644, 4], [0.3144453763961792, 3]]
Correct: 1 - [[0.41043707728385925, 1], [0.6524419784545898, 1], [0.7057308554649353, 1]]
Correct: 8 - [[0.27093538641929626, 3], [0.3745214343070984, 8], [0.4744258522987366, 8]]
Correct: 2 - [[0.33921825885772705, 0], [0.7777749300003052, 2], [0.3566221296787262, 2]]
Correct: 0 - [[0.5464035868644714, 0], [0.5319617986679077, 0], [0.2236699014902115, 4]]
Correct: 9 - [[0.7744061946868896, 9], [0.9015546441078186, 9], [0.6228843331336975, 9]]
Correct: 7 - [[0.27901172637939453, 3], [0.24094372987747192, 4], [0.21538950502872467, 2]]
Correct: 9 - [[0.6835325360298157, 9], [0.7005345821380615, 9], [0.2601841688156128, 9]]
Correct: 8 - [[0.5507239103317261, 9], [0.4860736131668091, 2], [0.1613437831401825, 2]]
Correct: 8 - [[0.4925658404827118, 9], [0.3121989369392395, 3], [0.5392441153526306, 9]]
Correct: 6 - [[0.2623319923877716, 3], [0.35713955760002136, 3], [0.28529730439186096, 1]]
Correct: 7 - [[0.7048816084861755, 7], [0.6025300025939941, 4], [0.4208168089389801, 4]]
Correct: 3 - [[0.799770176410675, 3], [0.917772650718689, 3], [0.41966649889945984, 3]]
Correct: 7 - [[0.9520448446273804, 7], [0.9504774808883667, 7], [0.722490668296814, 7]]
Correct: 1 - [[0.4344215393066406, 1], [0.22222572565078735, 0], [0.20912331342697144, 3]]
Correct: 3 - [[0.3023056983947754, 0], [0.31923148036003113, 0], [0.3520078957080841, 1]]
Correct: 9 - [[0.2913871109485626, 9], [0.6876453757286072, 9], [0.5713484883308411, 9]]
Correct: 0 - [[0.30795881152153015, 4], [0.5098749399185181, 2], [0.4957726299762726, 4]]
Correct: 9 - [[0.7736138701438904, 9], [0.6539705991744995, 9], [0.3807526230812073, 3]]
Correct: 3 - [[0.4491102993488312, 2], [0.6010248064994812, 2], [0.6873980164527893, 2]]
Correct: 6 - [[0.3557601571083069, 9], [0.8376419544219971, 6], [0.6337741613388062, 6]]
Correct: 7 - [[0.6484923362731934, 7], [0.4648416042327881, 0], [0.18925389647483826, 2]]
Correct: 2 - [[0.7322224974632263, 9], [0.7533122301101685, 2], [0.3660285174846649, 0]]
Correct: 7 - [[0.2870750427246094, 6], [0.3872385025024414, 3], [0.2986430823802948, 5]]
Correct: 3 - [[0.2481679916381836, 9], [0.4357677102088928, 3], [0.4650327265262604, 3]]
Correct: 0 - [[0.44436904788017273, 0], [0.7570903301239014, 0], [0.32258379459381104, 0]]
Correct: 5 - [[0.325836181640625, 2], [0.31707102060317993, 2], [0.21767257153987885, 2]]
Correct: 9 - [[0.852545976638794, 9], [0.6167433857917786, 9], [0.6682444214820862, 9]]
Correct: 7 - [[0.7003833651542664, 7], [0.4496275782585144, 7], [0.4896414577960968, 4]]
Correct: 5 - [[0.40969356894493103, 3], [0.5146909356117249, 3], [0.5794485807418823, 6]]
Correct: 5 - [[0.37159180641174316, 3], [0.32207226753234863, 2], [0.22741039097309113, 2]]
Correct: 0 - [[0.39794597029685974, 0], [0.4807127118110657, 2], [0.2994243800640106, 2]]
Correct: 6 - [[0.3003356158733368, 3], [0.5277063250541687, 3], [0.6034992933273315, 6]]
Correct: 5 - [[0.2600816488265991, 9], [0.33746886253356934, 3], [0.2123159021139145, 3]]
Correct: 1 - [[0.3933809995651245, 9], [0.5071506500244141, 1], [0.4819928705692291, 6]]
Correct: 8 - [[0.4798531234264374, 9], [0.2608717381954193, 4], [0.25427600741386414, 3]]
Correct: 2 - [[0.3885900676250458, 7], [0.4008544683456421, 4], [0.2245234102010727, 2]]
Correct: 7 - [[0.3158321976661682, 2], [0.41530007123947144, 2], [0.45205435156822205, 7]]
Correct: 5 - [[0.4077160358428955, 0], [0.8733134269714355, 4], [0.6598452925682068, 4]]
Correct: 9 - [[0.6302531957626343, 9], [0.9506211280822754, 9], [0.6354241371154785, 9]]
Correct: 0 - [[0.3638094663619995, 9], [0.37208911776542664, 0], [0.39143073558807373, 2]]
Correct: 0 - [[0.46646469831466675, 0], [0.833061695098877, 0], [0.7525941133499146, 0]]
Correct: 0 - [[0.3302071690559387, 0], [0.2516435980796814, 7], [0.2917098104953766, 3]]
Correct: 8 - [[0.37766051292419434, 0], [0.7029836177825928, 4], [0.2661702632904053, 1]]
Correct: 8 - [[0.30171409249305725, 9], [0.5325722694396973, 9], [0.15041989088058472, 0]]
Correct: 7 - [[0.4991219639778137, 4], [0.9333583116531372, 4], [0.8459970355033875, 4]]
Correct: 3 - [[0.4173223078250885, 3], [0.7084198594093323, 3], [0.19832521677017212, 3]]
Correct: 7 - [[0.6239063739776611, 7], [0.5820586085319519, 7], [0.333106130361557, 4]]
Correct: 8 - [[0.2754566967487335, 8], [0.2663709819316864, 8], [0.361942857503891, 8]]
Correct: 9 - [[0.8001999258995056, 9], [0.7590916752815247, 9], [0.5700227618217468, 9]]
Correct: 3 - [[0.23660233616828918, 9], [0.5149659514427185, 2], [0.4845660626888275, 4]]
Correct: 7 - [[0.39222022891044617, 7], [0.49360397458076477, 7], [0.24623852968215942, 4]]
Correct: 9 - [[0.5912789702415466, 9], [0.8807215094566345, 9], [0.3754255771636963, 9]]
Correct: 7 - [[0.9117742776870728, 7], [0.8567313551902771, 7], [0.5269573330879211, 7]]
Correct: 8 - [[0.5631614327430725, 9], [0.347393274307251, 3], [0.4652288854122162, 9]]
Correct: 7 - [[0.6980835199356079, 7], [0.8170616030693054, 7], [0.48784834146499634, 3]]
Correct: 9 - [[0.8757116198539734, 9], [0.6524221897125244, 9], [0.3318096697330475, 9]]
Correct: 8 - [[0.38217464089393616, 7], [0.4546816051006317, 3], [0.41318950057029724, 3]]
Correct: 5 - [[0.5951186418533325, 3], [0.25231337547302246, 2], [0.45112144947052, 6]]
Correct: 4 - [[0.360445499420166, 4], [0.6501593589782715, 2], [0.5788227319717407, 4]]
